Bank,Title,Description,Published At
HDFC,Street to keep a hawk eye HDFC Bank’s net interest margin and deposit growth trends,"The merged entity’s net interest margins have disappointed the street.The growth in NIM will be slow for the bank as well as the sector, say analysts.The merged",2023-10-17T06:59:00Z
HDFC,"Nifty reclaims 19,800 after three days of fall on optimism in global markets","Power Grid, Bajaj Finance, Tata Steel, HDFC Bank are the gainers on Tuesday morning.Larsen & Toubro and Hindustan Unilever are among the laggards. Asian peers",2023-10-17T04:41:00Z
HDFC,"Stock Market Updates: Sensex Up 300 pts, Nifty Holds 19,800; HDFC Bank Rises 1%",Firm global cues lifted Indian benchmarks by up to 0.56 per cent in early deals on Tuesday,2023-10-17T04:04:57Z
HDFC,"Stocks to Watch: HDFC Bank, Grasim, JFS, SpiceJet, Delta Corp, Tata Elxsi, and Others","Stocks to watch: Shares of firms like HDFC Bank, Grasim, JFS, SpiceJet, Delta Corp, Tata Elxsi, and others will be in focus on Tuesday's trade.",2023-10-17T03:24:00Z
HDFC,"HDFC Bank share price rises 2% after Q2 results; should you buy, sell or hold the stock?",Brokerages remain positive on HDFC Bank stock after Q2 results.,2023-10-16T18:30:00Z
SBI,"SBI PO Mains Exam 2023 Today, Check Guidelines to Follow","The candidates who successfully cleared the prelims exam have qualified for the next stage and can appear for the SBI PO mains exam 2023. It is scheduled to start today, December 5",2023-12-05T03:27:17Z
SBI,"Stocks to Watch: SBI, Titan, HUL, GAIL, LIC, Tata Power, PVR Inox, Axis Bank, and Others","Stocks to watch: Shares of firms like SBI, Titan, HUL, GAIL, LIC, Tata Power, PVR Inox, Axis Bank, and others will be in focus on Monday's trade.",2023-12-04T03:19:04Z
SBI,"Bank of India hikes rates on these fixed deposits. How they compare with HDFC Bank, Yes Bank, SBI","Bank of India increases fixed deposit rates for customers and the general public with effect from 1st December, 2023",2023-12-03T18:30:00Z
SBI,"SBI, M&M, Axis Bank to LT: Motilal Oswal recommends 14 stocks to buy after BJP win in assembly elections",Motilal Oswal has recommended SBI and Axis Bank stocks to buy in banking and financial segment,2023-12-03T18:30:00Z
SBI,SBI Research raises India's FY24 GDP forecast to 7% from 6.7%,"India saw a substantial economic upturn in Q2FY24, with a GDP expansion of 7.6 percent. This was primarily propelled by robust expansion in manufacturing, marking a 13.9 percent increase, and a 13.3 percent jump in the construction sector.",2023-12-02T18:30:00Z
SBI,"CBI court sentences former officials of SBI, SAIL to seven years in prison for forgery, corruption","The court also imposed a fine of Rs 20,000 on each on the accused, the failure to pay which would lead to two months of additional jail term.",2023-12-01T01:42:40Z
SBI,Day trading guide for stock market today: Six stocks to buy or sell on Thursday - 30th November,"Day trding stocks: Market experts have recommended six stocks to buy today — ICICI Bank, AU Bank, SBI, SAIL, FSL and CCL Products",2023-11-29T18:30:00Z
SBI,Day trading guide for stock market today: Six stocks to buy or sell on Tuesday - 28th November,"Day trading stocks: Market experts have recommended six stocks to buy today — Lupin, Tata Consumer, SBI, Havells, Adani Power and Bharat Forge",2023-11-27T18:30:00Z
SBI,"Yes Bank hikes fixed deposit (FD) rates. How they compare with SBI, HDFC Bank, ICICI Bank",Yes Bank hikes fixed deposit interest rates on selected tenure for deposits below ₹2 crore.,2023-11-24T18:30:00Z
SBI,SBI PO Prelims Result 2023: State Bank of India declares results of Probationary Officers examination,"SBI PO Prelims Result 2023 announced by State Bank of India. Candidates can check their results on the official website, sbi.co.in.",2023-11-23T18:30:00Z
SBI,"Banking Union to go on strike from December 4 against job outsourcing: AIBEA General Secretary, C H Venkatachalam","The All India Bank Employee Association has called for a strike by bank employees starting Dec 4, demanding an end to outsourcing. Banks affected include SBI, PNB, Punjab & Sind Bank, Bank of Baroda, Bank of India, Canara Bank, Central Bank of India, Union Bank of India, and Bank of Maharashtra.",2023-11-23T18:30:00Z
SBI,"Electoral bonds: what EC, SBI and the govt can reveal about anonymous donors","The SC has asked the EC to submit data of electoral bonds received by political parties till Sept 30. Activists have pointed out that parties can tell the EC they don't know the details of the donors, who have the right to remain anonymous.",2023-11-23T14:38:14Z
SBI,"SBI PO Main 2023 Admit Card Released on sbi.co.in, Exam on December 5","SBI PO Main Exam Admit Card 2023: Applicants can now download the admit card on sbi.co.in. To get the admit card, candidates will need the registration number and password",2023-11-23T06:02:14Z
SBI,"Stocks to Watch: Tata Steel, Honasa Consumer, IndiGo, Infosys, SBI, Welspun, and Others","Stocks to watch: Shares of firms like Tata Steel, Honasa Consumer, IndiGo, Infosys, SBI, Welspun, and others will be in focus on Thursday's trade.",2023-11-23T03:34:25Z
SBI,"SBI PO Prelims Result 2023 Announced at sbi.co.in, How to Check Scorecard","Candidates who took the recruitment test may download the SBI PO prelims result 2023 by entering their registration number, and password on the official website at sbi.co.in",2023-11-22T03:02:52Z
SBI,SBI PO Prelims Result 2023 expected soon: How to check results at official website?,Candidates can check their SBI PO Prelims Results 2023 on the official website of SBI by logging in with their registration number and password,2023-11-21T18:30:00Z
SBI,Is SBI losing interest in Jio Payments Bank?,SBI's shareholding in Jio Payments Bank fell to 23% in FY23 from the 30% that it has maintained since inception,2023-11-21T18:30:00Z
SBI,"SBI chairman, Dinesh Khara says bank's unsecured lending to moderate after RBI tightening",SBI Chairman Dinesh Kumar Khara expects a moderation in the bank's unsecured lending portfolio following the tightening of norms by the Reserve Bank of India. Interest rates on such loans will also go up as the cost of funds increases,2023-11-21T18:30:00Z
SBI,"Stocks to Watch: SBI, SpiceJet, Coal India, IRCTC, Airtel, Adani Ent, and Others","Stocks to watch: Shares of firms like SBI, SpiceJet, Coal India, IRCTC, Airtel, Adani Ent, and others will be in focus on Tuesday's trade.",2023-11-21T03:21:50Z
SBI,"Stocks to Watch: SBI Cards, Vedanta, Tech Mahindra, Cipla, Bharti Airtel, and Others","Stocks to watch: Shares of firms like SBI Cards, Vedanta, Tech Mahindra, Cipla, Bharti Airtel, and others will be in focus on Monday's trade.",2023-11-20T03:11:54Z
SBI,Vinay Tonse appointed as SBI MD for two years,Vinay Tonse appointed as State Bank of India MD for two years,2023-11-19T18:30:00Z
SBI,"From SBI to East Central Railway, List of Govt Jobs to Apply for This Week","From assistant professor to apprenticeship trainee, let's delve into the details of key positions that are currently open for application",2023-11-19T11:31:33Z
SBI,"Stocks to Buy: Nykaa, SBI Life among top bets; here's why","The Nifty has largely traded within a range, showing a predominantly bullish sentiment. Over the past two to three days, a 'buy on dips' approach has been loved by the street since the Nifty crossed the crucial 19,500 mark.",2023-11-18T18:30:00Z
SBI,"RBI crackdown on personal loans - Bajaj Finance, IIFL, Aditya Birla and SBI Cards to take a bigger hit, say analysts","Unsecured personal loans account for 37% of Bajaj Finance’s loan book, while it is at 21% for Aditya Birla Capital and it is 27% for IIFL (standalone).Tighter",2023-11-17T10:22:00Z
SBI,"RBL Bank, SBI Card Crack Up To 10% After RBI's Revised Personal-Loan Mandate","The consumer credit of commercial banks and NBFCs has a risk weight of 100 per cent, which is now 125 per cent.",2023-11-17T06:18:34Z
SBI,SBI Recruitment 2023: Registrations Begin for 8283 Junior Associate Posts,SBI Recruitment 2023: The application process is scheduled to wrap up on December 7 and the preliminary exam is set for January 2024,2023-11-17T05:31:46Z
SBI,"Nifty, Sensex trade flat dragged by financial stocks","The Nifty Bank is down a percent in trade after RBI tightened norms on personal loans late evening on Thursday.Axis Bank, SBI, Bajaj Finance, Bajaj Finserv,",2023-11-17T05:05:00Z
SBI,"SBI Card, Bajaj Finance, HDFC Bank, other financials fall after RBI tightens consumer loan norms","The Bank Nifty index dropped over 0.7%, while Nifty Financial Services declined over 0.6% in early trade on Friday with SBI Card shares falling the most over 6%.",2023-11-16T18:30:00Z
SBI,‘Delivering nothing and creating a deflection…’ Ashneer Grover hits out at former SBI Chairman Rajnish Kumar,Former BharatPe co-founder Ashneer Grover accused former SBI Chairman Rajnish Kumar of delivering nothing and creating deflection.,2023-11-16T18:30:00Z
SBI,Ascertain Whether People You Sue Are Dead Or Alive: Court To SBI,"Any bank, especially the State Bank of India (SBI) being the leading bank of the country, is expected to take proactive steps to ascertain whether the people being sued by it are dead or alive, a Delhi court has said.",2023-11-16T14:43:47Z
SBI,Tax saving fixed deposits (FDs): SBI vs HDFC Bank vs ICICI Bank vs Axis Bank. Which bank offers highest interest rate?,"Latest interest rates of SBI, HDFC, ICICI and BoB on tax-saving fixed deposits (FDs)",2023-11-15T18:30:00Z
SBI,"India's labour market undergoing structural transformation, latest survey data misinterpreted: SBI Research","India's labour market is undergoing a deep structural transformation with self-entrepreneurship across all echelons and higher education emerging as key enablers,",2023-11-14T05:26:00Z
SBI,PNB Vs HDFC Bank Vs SBI: Check Detailed FD Interest Rate Comparison,"HDFC Bank is offering up to 7.75 per cent interest rates on FD, depending upon deposit tenure and depositor’s age; PNB is offering FD rates up to 7.75 per cent, SBI is giving up to 7.50 per cent a year",2023-11-12T06:36:26Z
SBI,"Diwali 2023 Stock Picks: Religare Broking lists TCS, Axis Bank among 5 other top picks for Samvat 2080","Diwali 2023 Stock Picks: Religare Broking has listed TCS, ITC, Axis Bank, Maruti Suzuki, and SBI Life Insurance as its top picks for this festive season.",2023-11-11T18:30:00Z
SBI,"Diwali 2023- Axis Bank, Bajaj Auto, Maruti, Cipla, Glenmark, SBI amongst top 6 picks by Deven Choksey","Diwali Picks- The top six Diwali picks by Deven Choksey Research include Axis Bank, Bajaj Auto Ltd, Maruti Suzuki India Ltd , Cipla Ltd , Glenmark Pharmaceuticals Ltd , SBI",2023-11-11T18:30:00Z
SBI,"Diwali 2023: Hero MotoCorp, SBI, UltraTech among top 10 stock picks by PhillipCapital","Diwali Picks: BHEL, GAIL, Godrej Consumer Products, Godrej Properties, Hindustan Aeronautics, Hero Moto, United Spirits, State Bank of India , Tata Consumer Products, UltraTech Cement remain the top technical picks for Diwali 2023 by PhillipCapital .",2023-11-10T18:30:00Z
SBI,"SBI, L&T and more: ICICI Direct lists 7 stocks to buy this Diwali","2023 has been an exceptional year for Indian equities with the market hitting multiple peaks despite macro headwinds. Going ahead, ICICI Direct has a 1-year Nifty target of 21,500. It has listed 7 stock ideas for Diwali.",2023-11-07T18:30:00Z
SBI,Wait-and-watch mode on for SBI,"The largest public sector lender’s September quarter (Q2FY24) results announced on Saturday have not moved the needle, with the shares closing flat on Monday.",2023-11-06T18:30:00Z
SBI,"Stocks to Watch: SBI, Nykaa, Varun Beverages, Cello World, Vedanta, Zomato, and Others","Stocks to watch: Shares of firms like SBI, Nykaa, Varun Beverages, Cello World, Vedanta, Zomato, and others will be in focus on Monday's trade.",2023-11-06T02:14:59Z
SBI,"Stocks to Watch: SBI, Cello World, IndiGo, Bank of Baroda, L&T, IDFC First Bank","Adani Green, Divi's Lab, Nykaa, Gland Pharma, HPCL, Varun Beverages, Zydus Wellness, and Bharat Forge will be among the stocks to watch on Monday as they will be declaring their quarterly earnings report",2023-11-05T18:30:00Z
SBI,"SBI share price gains after Q2 results beat estimates; Should you buy, sell or hold the stock?",Analysts remain bullish on SBI after it reported another strong quarter with strong asset quality and healthy NIMs as they believe the bank is well positioned to sustain the growth momentum.,2023-11-05T18:30:00Z
SBI,"Centre authorises SBI to issue, encash electoral bonds between Nov 6 to 20",The electoral bonds shall be valid for 15 calendar days from the date of issue and no payment shall be made to any payee political party if the bond is deposited,2023-11-05T06:40:00Z
SBI,No concerns over unsecured retail loan book: SBI Chairman,"SBI Chairman Dinesh Khara clarified that SBI doesn't have any unsecured loans below Rs 50,000.",2023-11-04T23:40:05Z
SBI,SBI posts 8.03% rise in Q2 profit on net interest income boost,SBI chairman Dinesh Khara said he expects a credit growth of 13-14 per cent for the bank in the current fiscal.,2023-11-04T23:09:30Z
SBI,Wage provisions limit SBI Q2 net profit growth to 9 pc; bank says no concerns on unsecured loans,"The countrys largest lender SBI on Saturday reported a 9.13 per cent rise in consolidated net profit to Rs 16,099.58 crore for the September quarter, weighed down by money it had to set aside for employees impending wage and pension revisions.",2023-11-04T14:53:00Z
ICICI,Day trading guide for stock market today: Four stocks to buy or sell on Tuesday - 5th December,"Day trading stocks: Market experts have recommended four stocks to buy today — ICICI Bank, Kotak Mahindra Bank, OIL, NAM-India",2023-12-04T18:30:00Z
ICICI,Day trading guide for stock market today: Six stocks to buy or sell on Monday - 4th December,"Day trading stocks: Market experts have recommended six stocks to buy today — PNB, Tata Power, Kotak Mahindra Bank, ICICI Bank, Craftsman Automation and Asian Paints",2023-12-03T18:30:00Z
ICICI,How to link RuPay credit card to UPI? A step-by-step guide,"ICICI Bank has integrated its RuPay credit cards with UPI transactions, allowing customers to link their cards and make payments online and offline. Here are the steps to link your RuPay credit card with UPI on iMobile Pay",2023-11-30T18:30:00Z
ICICI,Day trading guide for stock market today: Six stocks to buy or sell on Thursday - 30th November,"Day trding stocks: Market experts have recommended six stocks to buy today — ICICI Bank, AU Bank, SBI, SAIL, FSL and CCL Products",2023-11-29T18:30:00Z
ICICI,"Mcap: Top four firms' valuations up by ₹65,671.35 crore, Reliance Industries biggest gainer","Reliance Industries maintained its position as the most-valued firm, followed by Tata Consultancy Services, HDFC Bank, ICICI Bank, Infosys, Hindustan Unilever, Bharti Airtel, ITC, State Bank of India, and Bajaj Finance",2023-11-25T18:30:00Z
ICICI,"Yes Bank hikes fixed deposit (FD) rates. How they compare with SBI, HDFC Bank, ICICI Bank",Yes Bank hikes fixed deposit interest rates on selected tenure for deposits below ₹2 crore.,2023-11-24T18:30:00Z
ICICI,"Stocks to Watch: HDFC, ICICI, IDBI Bank, TVS Motors, JSW Infra, Delhivery","FII on Thursday, snapped their selling streak by purchasing worth ₹13,546 crore amid festive season after the stock market ended on a higher note for second day straight. DII registered an outflow of ₹705.65 crore.",2023-11-18T18:30:00Z
ICICI,Grasim Industries share price rises 2%; is the stock buy-worthy after Q2 result?,"Motilal Oswal has a buy call on Grasim Industries with a target price of ₹2,380. ICICI Securities upgraded the stock to 'buy' with a target price of ₹2,332. Technical analyst Jigar S. Patel suggested adding fresh longs above ₹2,000.",2023-11-16T18:30:00Z
ICICI,Tax saving fixed deposits (FDs): SBI vs HDFC Bank vs ICICI Bank vs Axis Bank. Which bank offers highest interest rate?,"Latest interest rates of SBI, HDFC, ICICI and BoB on tax-saving fixed deposits (FDs)",2023-11-15T18:30:00Z
ICICI,Samvat 2080 starts on a somber note with Nifty down over a 100 points,"Bajaj Finance, Infosys, ICICI Bank were the major laggards.NTPC, IndusInd Bank, Sun Pharma were the top gainers. The 50DMA at 19570 remains a stiff challenge,",2023-11-13T05:03:00Z
ICICI,"Stocks to Watch: ESAF SFB, ICICI Bank, Zee Entertainment, Apollo Hosp, JSPL","M&M, ONGC, Coal India, Eicher Motors, Hindalco, SAIL, Glenmark Pharma, HAL, Biocon, and Tata Chemicals will be among the stocks to watch on Friday as they will be declaring their quarterly earnings report",2023-11-11T18:30:00Z
ICICI,Day trading guide for today: Six buy or sell stocks for Wednesday-November 8,"Day trading stocks: Market experts have recommended four stocks to buy today —ICICI Bank, Sun TV Network, Tata Steel, NTPC, Texmaco Infrastructure & Holdings Ltd, and Creative Castings Ltd.",2023-11-07T18:30:00Z
ICICI,"SBI, L&T and more: ICICI Direct lists 7 stocks to buy this Diwali","2023 has been an exceptional year for Indian equities with the market hitting multiple peaks despite macro headwinds. Going ahead, ICICI Direct has a 1-year Nifty target of 21,500. It has listed 7 stock ideas for Diwali.",2023-11-07T18:30:00Z
ICICI,"An SIP of ₹10,000 in this mutual fund would have grown to ₹2.1 crore in 21 years","ICICI Prudential Multi Asset Fund has delivered a 17.5 percent return on SIPs in the past 21 years. If someone were investing regularly at the rate of ₹10,000 every month, the investment would have grown to ₹2.1 crore by investing only ₹25.2 lakh",2023-11-04T18:30:00Z
ICICI,SBI Vs PNB Vs ICICI Bank: Check Detailed Comparison of Latest FD Interest Rates,"SBI Vs PNB Vs ICICI Bank FD Interest Rates: ICICI Bank is offering up to 7.60 per cent annual interest rates on FD, SBI is offering FD rates up to 7.50 per cent and PNB is giving up to 7.75 per cent a year",2023-11-04T08:40:08Z
ICICI,Buy or sell: Sumeet Bagadia recommends three stocks to buy next week,"Buy or sell stocks: Sumeet Bagadia has recommended three stocks to buy on Monday — ICICI Bank, Tech Mahindra and ONGC.",2023-11-03T18:30:00Z
ICICI,"Large caps can provide consistent returns, says Chintan Haria of ICICI Prudential","The investment climate has toughened in the last few weeks, with Israel-Hamas conflict adding to tough geopolitical conditions. On the other hand, domestic",2023-11-03T08:50:55Z
ICICI,"Should FD investors switch to floating rate savings bonds as they offer higher interest rates than SBI, ICICI, HDFC Bank","Investors seeking higher interest rates are turning to the Government of India Floating Rate Bond 2034, which offers an annual interest rate of 8.05% from October 2023 to April 2024.",2023-11-02T18:30:00Z
ICICI,"ICICI Bank, Bank of India Hike Lending Rates; Check Latest MCLRs","ICICI Bank, Bank of India Hike Lending Rates; Check Latest MCLRs, The move comes after RBI Governor Shaktikant Das last month said complete transmission of the current monetary policy cycle has not taken place yet and there is a scope for a rate hike",2023-11-02T09:27:06Z
ICICI,"Be prepared for higher EMIs! ICICI Bank, Bank of India hike lending rates. Details here","ICICI Bank's MCLRs range from 8.50% to 9.00%, while Bank of India's MCLRs range from 7.95% to 8.95%.",2023-11-01T18:30:00Z
