Bank,Title,Description,Published At
ICICI,"Should FD investors switch to floating rate savings bonds as they offer higher interest rates than SBI, ICICI, HDFC Bank","Investors seeking higher interest rates are turning to the Government of India Floating Rate Bond 2034, which offers an annual interest rate of 8.05% from October 2023 to April 2024.",2023-11-02T18:30:00Z
ICICI,"ICICI Bank, Bank of India Hike Lending Rates; Check Latest MCLRs","ICICI Bank, Bank of India Hike Lending Rates; Check Latest MCLRs, The move comes after RBI Governor Shaktikant Das last month said complete transmission of the current monetary policy cycle has not taken place yet and there is a scope for a rate hike",2023-11-02T09:27:06Z
ICICI,"Be prepared for higher EMIs! ICICI Bank, Bank of India hike lending rates. Details here","ICICI Bank's MCLRs range from 8.50% to 9.00%, while Bank of India's MCLRs range from 7.95% to 8.95%.",2023-11-01T18:30:00Z
ICICI,ICICI Bank stock check: Is now a good time to buy the private sector lender?,"ICICI Bank: The private sector lender reported a 35.8 percent YoY rise in its standalone net profit to ₹10,261 for the second quarter of FY24 versus ₹7,557.84 crore in the year-ago period.",2023-11-01T18:30:00Z
ICICI,"Nifty, Sensex log gains for 2nd day on buying in Reliance, HDFC Bank","UltraTech Cement, Reliance Industries, ICICI Bank were the major gainers.Tata Motors, Maruti, Axis Bank were the laggards.Global oil benchmark Brent crude",2023-10-30T11:09:35Z
ICICI,ICICI Bank shares climb over 1% on strong Q2 numbers,Shares of ICICI Bank on Monday climbed over 1% after the company reported a 36.08% jump in its consolidated net profit for the September quarter. The stock,2023-10-23T07:00:41Z
ICICI,"Nifty, Sensex trade flat in early trade on weak global trends","ICICI Bank, Bajaj Finance, Power Grid are amongst the top gainers.Kotak Mahindra Bank, Tata Steel, Larsen & Toubro are the laggards in trade.In Asian markets,",2023-10-23T04:42:14Z
ICICI,"ICICI Bank share price gains after better than estimated Q2 results; should you buy, sell or hold?","ICICI Bank reported a 35.8% YoY rise in its standalone net profit to ₹10,261 for the second quarter of FY24. The bank’s net interest income (NII) increased by 23.8% YoY to ₹18,308 crore and net interest margin (NIM) rose to 4.53% in Q2FY24 from 4.31%, YoY.",2023-10-22T18:30:00Z
ICICI,"Stocks to Watch: Kotak Bank, ICICI Bank, JSW Steel, Ambuja Cements, ACC, Paytm","Torrent Pharma, PNB Housing Finance, Alok Industries, Mahindra Holidays, NDTV, and Mahindra Logistics will be among the stocks to watch on Monday as they will be declaring their quarterly earnings report",2023-10-22T18:30:00Z
ICICI,"ICICI Bank, Kotak Mahindra Bank, Yes Bank among other banking stocks in focus after Q2 results",Bank Nifty today will remain in focus as a slew of banking stocks will react to their Q2 results announced over the weekend.,2023-10-22T18:30:00Z
ICICI,Mcap of Top-10 Valued Firms Plunge Rs 1.52 Lakh Crore,"In the ranking of top 10 firms, Reliance Industries retained the title of the most valued firm followed by TCS, HDFC Bank, ICICI Bank, Infosys, Hindustan Unilever, ITC, Bharti Airtel, State Bank of India and Bajaj Finance",2023-10-22T06:06:35Z
ICICI,Mcap of Top-10 Valued Firms Plunge Rs 1.52 Lakh Crore,"In the ranking of top 10 firms, Reliance Industries retained the title of the most valued firm followed by TCS, HDFC Bank, ICICI Bank, Infosys, Hindustan Unilever, ITC, Bharti Airtel, State Bank of India and Bajaj Finance",2023-10-22T06:06:35Z
ICICI,"ICICI Bank Q2 Net Profit Jumps 36% To Rs 10,261 Cr","Interest earned by the bank improved to Rs 34,920 crore from Rs 26,033 crore in the September 2022 quarter.",2023-10-21T11:16:12Z
ICICI,ICICI Bank Q2 Results Preview: Net profit likely to rise 25% YoY; margins to remain stable,"ICICI Bank Q2 result is expected to report strong net profit growth and net interest income (NII) growth during the July-September quarter of FY24, while net interest margin (NIM) is likely to remain stable.",2023-10-20T18:30:00Z
ICICI,"Dividend Stocks: Infosys, ICICI Lombard, L&T Tech, others to trade ex-dividend next week; check full list",Dividend Stocks: IT major Infosys declared an interim dividend of ₹18. Shares will trade ex-dividend in the upcoming week.,2023-10-20T18:30:00Z
ICICI,"ICICI Bank Q2 results: Net profit rises 35.8% YoY at ₹10,261 crore, NII increase by 23.8% at ₹18,308 crore","ICICI Bank Q2 results: Net profit of ICICI bank rose to ₹10,261 in the September quarter of current financial year. Its NII stood at ₹18,308 crore",2023-10-20T18:30:00Z
ICICI,"Stocks to Watch: Wipro, Bajaj Auto, LTIM, ICICI Lombard, IndusInd Bank","HUL, ITC, Nestle India, Havells, Mphasis, Jindal Stainless, Metro Brands, Coforge, Cyient, PVR Inox, Voltas, Tata Coffee and Ultratech Cement will be among the stocks to watch on Thursday as they will be declaring their quarterly earnings report",2023-10-18T18:30:00Z
ICICI,"As GST notices pile up, FMCG, auto, insurers face the brunt","Insurance companies such as LIC, Bajaj Allianz, ICICI Prudential, ICICI Lombard, Star Health and Allied Insurance along with other companies such as Maruti Suzuki, Akzo Nobel, Sheela Foam are among those that have received GST show cause notices in the last few months.",2023-10-17T22:30:25Z
ICICI,RBI slaps Rs 12.19 crore penalty on ICICI Bank for non-compliance,"In a separate order, the RBI also imposed a penalty of Rs 3.95 crore on Kotak Mahindra Bank for various violations of rules.",2023-10-17T19:29:13Z
ICICI,"Latest bank FD rates: ICICI, and RBL revise fixed deposit interest rates. Details here","Bank fixed deposit: ICICI, and RBL Bank's new FD rates are effective from 16 October.",2023-10-17T18:30:00Z
ICICI,"Stocks to Watch: RIL, Airtel, Bajaj Finance, LIC, IDFC First, Maruti Suzuki","Wipro, LTIMindtree, Bajaj Auto, IndusInd Bank, Polycab, ICICI Lombard, Bandhan Bank, UTI AMC, and Titagarh Rail Systems will be among the stocks to watch on Wednesday as they will be declaring their quarterly earnings report",2023-10-17T18:30:00Z
ICICI,"RBI Imposes Penalty On ICICI Bank, Kotak Mahindra Bank For Violation Of Norms",The Reserve Bank on Tuesday said it has imposed a penalty or Rs 12.19 crore on ICICI Bank and Rs 3.95 crore on Kotak Mahindra Bank,2023-10-17T12:12:31Z
ICICI,"Stocks to Watch: HDFC Bank, Jio Financial, Grasim, SpiceJet, ICICI Securities","Bajaj Finance, ICICI Prudential Life, LTTS, Tata Elxsi, Syngene Int, CIE Automotive, Happiest Minds, Can and Fin Homes will be among the stocks to watch on Tuesday as they will be declaring their quarterly earnings report",2023-10-16T18:30:00Z
ICICI,GAIL is ICICI Direct's top ‘gladiator pick’; here's why,ICICI Direct has picked GAIL as its top 'gladiator' pick. The brokerage has recommended a buying range of ₹125-129 for the stock with a target of ₹146 (upside 12 percent) and a stop loss of ₹117. The time duration for the recommendation is 3 months.,2023-10-16T18:30:00Z
ICICI,"ICICI Securities to consider interim dividend along with Q2 results today, sets record date",ICICI Securities to consider declaring interim dividend and release unaudited financial statements for Q2. ICICI Securities fixes record date for dividend payment if declared today.,2023-10-15T18:30:00Z
ICICI,"HDFC Bank, Wipro, ITC, HUL, Nestle India, other Q2 results to watch out for this week: Check list","Major companies to announce Q2 results from October 16 to 21 include HDFC Bank, CEAT, Bajaj Finance, Wipro, Hindustan Unilever, Paytm, ICICI Bank, etc.",2023-10-14T18:30:00Z
ICICI,"Stock Market Updates: Sensex Down Over 400 pts, Nifty Below 19,700; Infosys Falls 3%","Infosys was the major loser, down over 2 per cent. Axis Bank, Wipro, Tech Mahindra, ICICI Bank and SBI were the other prominent losers",2023-10-13T03:58:52Z
ICICI,"ICICI Bank launches ‘iFinance’: Features, benefits, other details explained",ICICI Bank launches 'iFinance' to provide customers a consolidated view of their savings and current accounts,2023-10-11T18:30:00Z
