Bank,Title,Description,Published At
HDFC,"iPhone 15 gets a massive price cut, available for under ₹64,000: Here's how you can buy","Apple's premium iPhone 15 smartphone is now available in India for under ₹65,000 during the Mobile Bonanza days on Flipkart. The iPhone 15 can be purchased for ₹64,999 on Flipkart with an HDFC bank card discount.",2024-02-10T18:30:00Z
HDFC,NFO Alert: HDFC Mutual Fund launches HDFC NIFTY200 Momentum 30 Index Fund; all you need to know,"HDFC Mutual Fund announced the launch of the HDFC NIFTY200 Momentum 30 Index Fund. The scheme opened for public subscription on February 09, 2024, and will close on February 23, 2024.",2024-02-08T18:30:00Z
HDFC,Day trading guide for stock market today: Nine stocks to buy or sell on Thursday - 8th February,"Day trading stocks: Market experts have recommended nine stocks to buy today — JSW Steel, IndiaMart, HDFC Life, McDowell-N, Likhitha Infrastructure, Mrs. Bectors Food, NIIT, Chambal Fertilizer, and CDSL",2024-02-07T18:30:00Z
HDFC,This dividend king is set for a big rebound in 2024,"Notwithstanding the recent fall, HDFC Bank’s strong franchise, synergies post the merger, and long runway for growth, could make it a good stock to add to your 2024 watchlist",2024-02-07T18:30:00Z
HDFC,"HDFC Bank Talking To Paytm, 'Waiting & Watching' As Events Unfold, Says Senior Executive","HDFC Bank’s country head for payments Parag Rao said it is in a ""wait and watch” mode.",2024-02-07T04:29:24Z
HDFC,HDFC Bank group gets RBI nod to acquire up to 9.5 pc in 6 banks,"""The approvals were granted pursuant to applications made by HDFC Bank (as a promoter/sponsor of the Group) to the RBI on December 18, 2023,” the bank said.",2024-02-06T23:29:29Z
HDFC,HDFC Bank unveils four SME-focused credit cards; check key features,"HDFC Bank launches four new credit cards for SMEs, offering 55-day interest-free credit period and savings on core business expenses.",2024-02-06T18:30:00Z
HDFC,HDFC Bank raises MCLR by up to 10bps. Check the latest rates here,"HDFC Bank’s one-year MCLR is 9.30, 2-year MCLR is 9.35 per cent and 3-year MCLR is 9.35 percent.",2024-02-06T18:30:00Z
HDFC,HDFC Bank raises $300 million via maiden sustainable finance bond issue,"HDFC Bank also raises $450 million through senior unsecured dollar bonds, with proceeds to be used for the bank's foreign branches and subsidiaries, as well as general corporate purposes.",2024-02-06T18:30:00Z
HDFC,"Today’s Latest Business News, Finance and Share Market News at 5:30 pm on 6 February 2024","In today's podcast, we discuss the latest updates on the HDFC Bank Group receiving the RBI nod, Paytm Payments Bank row and Noida International Airport construction. Also, know how the market performed today.",2024-02-06T12:00:58Z
HDFC,"HDFC Bank gets RBI nod to acquire up to 9.5% stake in ICICI Bank, 5 others","As per RBI directions, HDFC Bank will have to ensure that the aggregate holding in the 6 banks does not exceed 9.50 per cent of the paid up share capital or voting rights of the respective banks, at all times.",2024-02-06T07:10:08Z
HDFC,HDFC gets RBI nod to acquire 9.5% stake in IndusInd Bank,"The Reserve Bank of India (RBI) has approved HDFC Bank's proposal to acquire an up to 9.5% stake in IndusInd Bank.""Pursuant to Regulation 30 of the SEBI Listing",2024-02-06T06:21:00Z
HDFC,"HDFC Bank Group To Acquire Upto 9.5% Stakes In Yes Bank, Axis Bank & 4 Others, Gets RBI Nod","The RBI has also mandated that the group acquire major shareholding within one year in all the banks from the date of the approval, without which it would stand cancelled.",2024-02-06T05:28:36Z
HDFC,HDFC Bank Clarifies RBI Approval For IndusInd Stake Is For AMC & Life Insurance Arms,RBI nod for acquiring a stake in IndusInd Bank pertains to investments by HDFC Bank's Asset Management Company and Life Insurance divisions.,2024-02-06T02:42:08Z
HDFC,HDFC Bank gets RBI approval to buy up to 9.50 per cent stake in IndusInd Bank,"If HDFC Bank fails to complete the acquisition within the timeframe of one year, the approval will be revoked.",2024-02-06T01:49:25Z
HDFC,"HDFC Bank revises fixed deposit (FD) rates, now offering up to 7.40% on this tenure",HDFC Bank has revised its interest rates on bulk fixed deposits of ₹2 crore to less than ₹5 crore,2024-02-05T18:30:00Z
HDFC,"Interim Q3 results review: 5 firms including RIL, HDFC Bank, Tata Steel contribute 57% to Nifty earnings growth","The earnings for the December quarter (Q3FY24) so far have been in line with estimates for the most part. 33 Nifty stocks have reported sales, EBITDA, and PAT growth of 6 percent, 15 percent, and 21 percent YoY versus estimates of 7 percent, 14 percent, and 20 percent, respectively.",2024-02-05T18:30:00Z
HDFC,Yes Bank shares rise 13% on RBI's nod to HDFC Bank's cross-holding. Buy or sell?,Yes Bank share price today opened upside and went on to touch an intraday high of ₹25.70 apiece on NSE in early morning deals,2024-02-05T18:30:00Z
HDFC,HDFC Bank Group stocks open in red post RBI's IndusInd Bank stake-buy nod,The RBI has approved HDFC Bank's proposal to acquire aggregate holding of up to 9.50% in the paid-up share capital or voting rights of IndusInd Bank,2024-02-05T18:30:00Z
HDFC,RBI approves HDFC Bank Group's plans to acquire 9.50% 'aggregate holding' in IndusInd Bank,"HDFC Bank Group must acquire a major shareholding in IndusInd Bank within one year, and ensure that its aggregate holding does not exceed 9.50 percent at any time.",2024-02-05T18:30:00Z
HDFC,HDFC Bank holds 95% in HDB Financial. Not for much longer,India's largest private sector lender plans to sell some of its shareholding in its subsidiary HDB Financial Services over some time,2024-02-04T18:30:00Z
HDFC,Jio Financial Services share price jumps over 16% on report of eying Paytm wallet business,"Jio Financial Services and HDFC Bank were said to be among the forerunners to acquire Paytm’s wallet business, report said.",2024-02-04T18:30:00Z
HDFC,"PPF account: How to open Public Provident Fund account online with SBI, HDFC Bank, ICICI Bank. A step-by-step guide","PPF offers 7.1% interest annually and can be opened online through SBI, HDFC, and ICICI",2024-02-03T18:30:00Z
HDFC,"Friday Cheer: Sensex shoots over a 1,100 points a day after Interim Budget 2024","BPCL, Power Grid, Adani Ports, Reliance, Infosys are some of the major gainers at noon.Eicher Motors and HDFC Life have emerged as the laggard.Market watchers",2024-02-02T06:49:00Z
HDFC,Buy or sell: Vaishali Parekh recommends three stocks to buy today - February 2,"Buy or sell stocks: Vaishali Parekh has recommended three stocks to buy today — Concor, Cipla, and HDFC Life",2024-02-01T18:30:00Z
HDFC,SBI vs HDFC vs ICICI vs PNB vs BoB vs Kotak vs Axis: Which bank is offering the highest interest rate on fixed deposits?,Fixed deposits are a safe investment option with consistent interest rates. Here is a comparison of top banks' fixed deposit rates for 2024,2024-01-29T18:30:00Z
HDFC,"Budget 2024: Market may be volatile on Feb 1, reduce weight selectively, says Deepak Jasani of HDFC Securities","The capital markets may get a little excited by the vote on the account but may prefer to wait for the general election outcome and the regular Budget before getting very bullish, said Jasani.",2024-01-29T18:30:00Z
HDFC,Stocks to buy: Satin Creditcare and ZF Steering Gear - two fundamental stock picks by HDFC Securities,"While the Nifty 50 index has fallen 0.15% this month so far, Nifty Smallcap 100 and Nifty Midcap 100 indices have surged more than 4% each during this period, outperforming the benchmarks.",2024-01-29T18:30:00Z
HDFC,Markets open on strong note; Sensex jumps 503 points,"Mumbai, Benchmark equity indices rebounded in early trade on Monday in-tandem with a rally in Asian markets along with buying in blue chip firms HDFC Bank",2024-01-29T07:02:00Z
HDFC,HDFC Bank gains 1.5% after LIC gets nod to raise stake,LIC received government nod to increase stake in HDFC Bank to 9.9%.This is a positive trigger for the stock which has lost over 15% in the last two weeks.Analysts,2024-01-29T06:02:00Z
HDFC,"Stocks To Watch On January 29: HDFC Bank, SBI, Adani, PNB Housing Finance, Piramal & Others","Analysts suggest that the interim budget, the decision on US Federal policy, and quarterly earnings will serve as significant catalysts for stock markets this week.",2024-01-29T02:10:17Z
HDFC,HDFC Bank share price gains 2% after RBI approves LIC's stake acquisition,"At the end of Q3FY24, LIC held 340,921,284 shares, representing a 5.19% stake in the Bank. The estimated value of this stake, based on the Thursday closing price of the stock, stands at ₹48,836 crore. With this approval, LIC can now buy an additional 4.8% stake.",2024-01-28T18:30:00Z
