Bank,Title,Description,Published At
AXIS,"Little comfort in Axis Bank Q3 result as credit, margin outlook cautious","Despite decent growth, investors are concerned due to Axis Bank’s apprehensions about credit and deposit growth. The lender foresees a slowdown in credit growth and limitations on deposit expansion",2024-01-27T18:30:00Z
AXIS,Relief for Sebi as SC stays SAT order in Karvy Stock Broking case,"Sebi's plea contested SAT's previous ruling, which had favoured major lenders such as Axis Bank, ICICI Bank, HDFC Bank, IndusInd Bank, and Bajaj Finance.",2024-01-25T18:30:00Z
AXIS,"Stocks To Watch On January 24: Pidilite, Axis Bank, Tata Elxsi, Bharti Airtel & Others","The GIFT Nifty trends suggest a positive opening for the broader index in India, indicating a gain of 87 points or 0.41 percent.",2024-01-24T02:53:36Z
AXIS,"Stocks to Watch: Tech Mahindra, Bajaj Auto, Axis Bank, JSW Energy, United Spirits","There are a total of 5 stocks in the F&O ban list for January 24, including Balrampur Chini Mills, IRCTC, National Aluminium Company, Oracle Financial Services Software, and RBL Bank.",2024-01-23T18:30:00Z
AXIS,Axis Bank expects personal loan growth to continue,"Private sector lender's personal loans grew 28% y-o-y to ₹65,083 crore as on 31 December",2024-01-22T18:30:00Z
AXIS,"Stocks to Watch: ICICI Bank, Cipla, ZEE, Axis Bank, Coforge","Axis Bank, Indus Towers, JSW Energy, L&T Finance Holdings, Havells India, Karnataka Bank, REC, Tata Elxsi, United Spirits, Cyient DLM, Glenmark Life Sciences, ICRA and Tanla Platforms are the companies scheduled to announce their third quarter earnings on January 23",2024-01-22T18:30:00Z
AXIS,"Q3 results today: Axis Bank, Indus Towers, Havells India, others to announce Q3 earnings","Q3 results today: Investors will focus on the Q3 earnings of prominent players such as Axis Bank, Indus Towers, Havells India, Karnataka Bank, and more.",2024-01-22T18:30:00Z
AXIS,"Axis Bank Q3 preview: Net profit may rise 6%, NII seen at ₹124,553 million",Analysts further predict that a narrowing of margins could constrain net profit growth to the mid-single digits.,2024-01-21T18:30:00Z
AXIS,"Q3 results this week: L&T Finance, Pidilite Ind, Adani Power, IIFL Securities, Zensar Technologies, Axis Bank and mo","Q3 results this week: Notable companies, including KFin Technologies Ltd, L&T Finance, Pidilite Ind, REC Ltd, IIFL Securities, Zensar Technologies, Axis Bank, JSW Steel Ltd, Indian Energy Exchange Ltd, SBI Life Insurance Company Ltd, Shriram Finance Ltd, Yes Bank are expected to report results.",2024-01-20T18:30:00Z
AXIS,"Ethos stock attractive within the small-cap space, says Axis Securities; sees nearly 30% upside","Luxury watch retailer Ethos is projected to see its shares cross the ₹3,000 mark, driven by the expected fivefold expansion of India's luxury market in the next decade. Axis Securities has initiated coverage on the stock with a 'buy' rating, setting a target price of ₹3,050 apiece.",2024-01-19T18:30:00Z
AXIS,"Kotak Mahindra Bank Q3 Result Preview: Stable credit costs to aid earnings; asset quality to remain steady, say analysts",Q3 Result Preview: Kotak Mahindra bank will report its Q3 financial performance today. Net profit is expected to rise 18% yoy as per Axis Securities and 20.3 % as per MOFSL. The stable credit costs to aid earnings as asset Quality is expected to remain steady. NIMs may see some compression.,2024-01-19T18:30:00Z
AXIS,"Stocks to Buy: HDFC Bank, ICICI , Axis, AU Bank are the 4 top picks of BNP Paribas among Banks: SBI Life in Insurance","Stocks to Buy: HDFC Bank, ICICI , Axis, AU Bank are the 4 top picks of BNP Paribas among Banks; SBI Life in Insurance . They prefer private banks, IT services, telecoms and are under weight on staples, automobiles and pharma",2024-01-19T18:30:00Z
AXIS,"Friday cheer: Sensex hits 71,700 led by Bharti Airtel, ICICI Bank","Airtel, ONGC, ICICI Bank, Axis Bank, Tech Mahindra are the top gainersReliance Industries, RBL Bank, HUL are some of the big earnings being eyed by the street.IndusInd",2024-01-19T05:27:00Z
AXIS,"Gut Microbiota: Understanding Its Impact On Mood, Anxiety, And Cognitive Function","As we delve deeper into the complexities of the gut-brain axis, it becomes increasingly clear that a holistic approach to health, addressing the gut and the brain, is essential for promoting overall well-being and mental resilience. TheHealthSite.com",2024-01-18T13:30:00Z
AXIS,What is Iran’s axis of resistance?,The country’s Middle Eastern network of allied militias has grown more powerful,2024-01-17T18:30:00Z
AXIS,"Welspun Living: Axis Securities selects the stock as its 'pick of the week', sees 14% upside - 3 key reasons why","Axis Securities has a ‘buy’ call on Welspun Living with a target price of ₹175, implying a potential upside of 14 percent. This is on the back of the promising long-term potential in the textile sector, raw material price correction, improvement in margins, and developing branded presence.",2024-01-15T18:30:00Z
AXIS,"Earth isn’t the only planet with seasons, but they can look wildly different on other worlds","The rotational axis that Earth spins on, along the North and South poles, isnt quite aligned with the vertical axis perpendicular to Earths orbit around the Sun.That slight tilt has big implications for everything from seasons to glacier cycles. Spin-orbit resonances can cause these obliquity variations, which is when a planet wobbles on its axis.",2024-01-15T04:27:59Z
AXIS,"Market dynamics to be influenced by favourable cyclical factors in 2024, says Ashish Gupta of Axis Mutual Fund","Ashish Gupta, CIO, Axis Mutual Fund, says stronger economic growth prospects and an improved earnings outlook are expected to augur well for equities in 2024.",2024-01-14T18:30:00Z
AXIS,Polycab shares crack 28% in last five sessions; Axis Capital cuts target price,The company shares were in the spotlight over the last few sessions amid circulating reports of tax evasion allegations against the company.,2024-01-11T18:30:00Z
AXIS,"Nifty, Sensex come off opening high as DRL, Infosys drag","Hero Motocorp, Axis Bank, Bajaj Finserv, HDFC Life, and Reliance are some of the top gainers.Dr Reddy, Infosys, HCL Technologies, Sun Pharma are some of the",2024-01-11T05:30:00Z
AXIS,Major UPI apps enabled to receive direct remittances from Singapore; details here,"The users of BHIM, PhonePe, and Paytm apps can receive remittance from Singapore via UPI. Additionally, some banks have also rolled out this functionality through their apps which include Axis Bank, DBS Bank India, ICICI Bank, Indian Bank, Indian Overseas Bank, and SBI.",2024-01-10T18:30:00Z
AXIS,"Sensex, Nifty trade flat in morning trade as BPCL, ONGC drag","Oil prices have witnessed a slight uptick due to unexpected declines in US crude stocks. BPCL, ONGC, NTPC, Coal India, and Axis Bank are the top laggards in",2024-01-10T04:14:00Z
AXIS,"ACC: Axis Securities selects the stock as its 'pick of the week', sees 10% upside - 3 key reasons","Axis Securities has a ‘buy’ call on the stock with a target price of ₹2,615, implying a potential upside of 10 percent. This is on the back of its attractive valuations, strong growth opportunities, positive company-specific triggers, and macroeconomic tailwinds.",2024-01-08T18:30:00Z
AXIS,"Lupin, Federal Bank, Relaxo Footwear and more: Axis Securities lists 8 mid and small-cap stock picks for January 2024",Brokerage house Axis Securities believes style and sector rotation are key factors at the current juncture. It said that ‘Growth at a Reasonable Price’ looks attractive and recommends investors to use dips to buy high-quality firms. Let's take a look at its top mid and small-cap picks for January:,2024-01-07T18:30:00Z
AXIS,"Cyient, SBI and more: Axis Securities lists 9 stock picks for 2024 with up to 33% potential upside","As 2023 comes to an end, brokerage house Axis Securities has come out with its top stock picks for 2024. It said that with current valuations offering a limited scope of further expansion, bottom-up stock picking would be a key to generating satisfactory returns in the next one year.",2024-01-04T18:30:00Z
AXIS,"HDFC Bank, Reliance Industries, Infosys among 9 bottom-up ideas in Bernstein India Model Portfolio","Stock Market today: The 9 bottom-up Ideas in Bernstein India Model Portfolio Include HDFC Bank, Axis Bank, Infosys, Larsen & Toubro, NTPC, Bharti Airtel, Reliance Industries, Cipla, Adani Ports and Special Economic Zone.",2024-01-04T18:30:00Z
AXIS,"FD rate hikes: Latest fixed deposit rates by 6 major lenders including SBI, HDFC Bank and ICICI Bank","Banks, which have recently raised their term deposit interest rates, include Bank of Baroda (BOB), State Bank of India (SBI), DCB Bank, HDFC Bank, ICICI Bank, and Axis Bank.",2024-01-03T18:30:00Z
AXIS,"These 5 stocks including HDFC Bank, Bajaj Finance command 71% of the Nifty 50 gains today","Today's strong market performance was largely driven by five major stocks – HDFC Bank, Bajaj Finance, Infosys, Axis Bank and Bharti Airtel.",2024-01-03T18:30:00Z
AXIS,"NTPC share price jumps 5%, hits fresh all-time high; Axis Securities sees further upside","NTPC share price has jumped 92 per cent in the last one year while in the last six months, it has gained about 65 per cent.",2024-01-03T18:30:00Z
