Bank,Title,Description,Date,Open,High,Low,Close,Adj Close,Volume,Title_Sentiment,Description_Sentiment
FEDERAL,FACTBOX-India's Lok Sabha election 2024: the main political parties and candidates,"Rahul Gandhi: Modi's fiercest opponent and Congress's star campaigner, Gandhi has never been a minister in a federal or state government, has not led his party to a general election victory, and quit as party chief after a miserable performance at the last parliamentary polls in 2019. Yet he remains at the centre of India's opposition politics and Modi's main target.",2024-04-19,151.0,153.600006,148.5,151.850006,151.850006,10378590.0,0.4019,-0.7728
FEDERAL,Airlines reroute flights after Israeli attack on Iran,"Iran closed its airports in Tehran, Shiraz and Isfahan after the attack and cleared flights from the western portion of its airspace for a few hours after the attack, according to flight tracking website FlightRadar24. By 0445 GMT the airports and airspace had reopened, and closure notices posted on a U.S. Federal Aviation Administration database had been removed.",2024-04-19,151.0,153.600006,148.5,151.850006,151.850006,10378590.0,-0.4767,-0.7003
FEDERAL,From Lupin to Federal Bank: Axis Securities lists 7 mid and smallcap picks for April,Mid and smallcap stocks consolidated in March after an exceptionally strong run in the last 1 year. Axis Securities expects some correction in mid/smallcaps in the near term and flows will likely shift to Largecaps. It has come out with a list of 7 mid/smallcap picks for April. Let's take a look.,2024-04-19,151.0,153.600006,148.5,151.850006,151.850006,10378590.0,0.296,0.6997
FEDERAL,Chhattisgarh: ED arrests retired IAS officer Tuteja in liquor ‘scam’ case,The federal agency had detained the 2003 batch officer from the Economic Offences Wing (EOW)/Anti Corruption Bureau (ACB) office in Raipur on Saturday.,2024-04-21,,,,,,,-0.4404,-0.6249
FEDERAL,Russia warns Pakistan of banning rice imports over phytosanitary concerns,The warning came after Russia's Federal Service for Veterinary and Phytosanitary Surveillance (FSVPS) issued a notification regarding violations of international and Russian phytosanitary requirements over a shipment of rice imported from Pakistan.,2024-04-21,,,,,,,-0.1027,-0.7003
FEDERAL,"Oil prices down nearly 1% on growth concerns, high US inventory",Indications that the US Federal Reserve may go slow on its rate cut plans also have weighed on crude prices,2024-04-21,,,,,,,0.3818,-0.7003
FEDERAL,"Wall Street week ahead: Focus on US GDP data, earnings from Microsoft, Alphabet, Meta Platforms, Tesla","The US GDP data for first quarter will be released on April 25, followed by Federal Reserve’s preferred inflation gauge PCE index data on April 26",2024-04-21,,,,,,,0.0,0.0
FEDERAL,EXPLAINER-What you need to know about the 2024 US presidential election,"Many Democrats, in particular, are unhappy with the Biden administration's steadfast support of Israel in its conflict with Hamas in Gaza. Trump faces indictments in four cases in federal and state courts for his efforts to undermine the 2020 election, his mishandling of classified documents and his involvement in a “hush money” scheme involving a porn star.",2024-04-23,154.399994,154.5,152.800003,153.75,153.75,9181183.0,0.0,-0.3818
FEDERAL,US reaches $138.7 million civil settlement with victims of Larry Nassar,"""While these settlements won’t undo the harm Nassar inflicted, our hope is that they will help give the victims of his crimes some of the critical support they need to continue healing."" Nassar, the main doctor for Olympic gymnasts for 18 years, was sentenced in federal court in 2017 to 60 years in prison on charges of possessing child sex abuse material.",2024-04-23,154.399994,154.5,152.800003,153.75,153.75,9181183.0,-0.2732,-0.8591
FEDERAL,German climate activists sentenced for spraying paint on Brandenburg Gate,"The defendants, aged between 22 and 64, admitted their involvement and said their motive was to protest against the federal government's climate policy, Berlin Tiergarten District Court said in a statement. The prison sentences were suspended for two years but could be enforced if the defendants commit new offences.",2024-04-23,154.399994,154.5,152.800003,153.75,153.75,9181183.0,-0.0258,-0.5719
FEDERAL,Man Faces Hate Crime Charges For Vandalizing Islamic Center At Rutgers University,"A man accused of vandalizing an Islamic center at New Jersey's flagship university on the Muslim holiday of Eid-al-Fitr has been charged with a hate crime, federal prosecutors announced Monday.",2024-04-23,154.399994,154.5,152.800003,153.75,153.75,9181183.0,-0.8519,-0.7964
FEDERAL,Russian court rejects new appeal by US reporter Evan Gershkovich,"A Russian court on Tuesday rejected the latest in a series of appeals by Wall Street Journal reporter Evan Gershkovich against his pre-trial detention on charges of espionage. Gershkovich, 32, became the first U.S. journalist arrested on spying charges in Russia since the Cold War when he was detained by the Federal Security Service (FSB) on March 29 last year.",2024-04-23,154.399994,154.5,152.800003,153.75,153.75,9181183.0,-0.4939,-0.946
FEDERAL,US seeks 3 years prison for Binance founder Zhao,"U.S. prosecutors want Changpeng Zhao, the founder and former chief executive of Binance, the world's largest cryptocurrency exchange, to serve three years in prison after he pleaded guilty to violating laws against money laundering. Prosecutors made the request in a Tuesday night filing in Seattle federal court.",2024-04-24,154.100006,154.449997,152.949997,153.600006,153.600006,7177359.0,-0.5106,-0.8519
FEDERAL,"FOREX-Japan's yen slumps, hits 155 per dollar; US currency regains footing",BOJ Governor Kazuo Ueda has said the central bank may raise interest rates again if the yen's decline significantly pushes up inflation. The fall in the yen comes after a string of strong U.S. inflation data pushed the dollar to five-month highs and reinforced expectations that the Federal Reserve is unlikely to be in a rush to cut interest rates this year.,2024-04-24,154.100006,154.449997,152.949997,153.600006,153.600006,7177359.0,0.0,0.802
FEDERAL,Family of man killed when Chicago police fired 96 times during traffic stop file wrongful death suit,"The 76-page federal complaint alleges the officers violated multiple laws and police department policies during the “predatory, violent, unlawful traffic stop” on March 21 that left 26-year-old Dexter Reed dead.",2024-04-24,154.100006,154.449997,152.949997,153.600006,153.600006,7177359.0,-0.9349,-0.93
FEDERAL,Day trading stocks to buy: Anand Rathi expert recommends three shares to buy today - April 25,"Day trading stocks to buy today: Anand Rathi expert Ganesh Dongre has recommended three shares to buy today — IndusInd Bank, Federal Bank, and GAIL",2024-04-24,154.100006,154.449997,152.949997,153.600006,153.600006,7177359.0,0.4767,0.4588
FEDERAL,"FOREX-Japan's yen sags, hits 155 per dollar; US currency advances","The fall in the yen comes after a string of strong U.S. inflation data pushed the dollar to five-month highs and reinforced expectations that the Federal Reserve is unlikely to be in a rush to cut interest rates this year. The dollar index, which measures the currency's value against six major peers led by the euro, was last up 0.2% at 105.84.",2024-04-24,154.100006,154.449997,152.949997,153.600006,153.600006,7177359.0,0.0,0.765
FEDERAL,Regulators probing Tesla recall tied to autopilot,Federal auto-safety regulators have opened an investigation into the adequacy of Tesla’s December recall of 2 million vehicles equipped with Autopilot controls.,2024-04-25,153.5,156.600006,153.5,155.949997,155.949997,17911036.0,0.0,0.0
FEDERAL,MORNING BID EUROPE-Reading BOJ's tea leaves,"Some analysts said history could repeat itself, especially given the strong warnings from Japanese authorities in recent days against excessive yen moves. With a scant economic calendar in the UK and euro zone, the U.S. core personal consumption expenditures (PCE) price index data for March - the Federal Reserve's preferred measure of inflation - takes centre stage later on Friday.",2024-04-26,156.300003,158.550003,156.050003,157.100006,157.100006,15112705.0,0.0,0.3321
FEDERAL,FACTBOX-Who are the mega-rich donors backing Trump?,"Here are five of the top donors, including one couple, that are backing Trump, based on a Reuters analysis of campaign finance disclosures to the Federal Election Commission: TIMOTHY MELLON Timothy Mellon, an 81-year-old heir of the Pittsburgh-based Mellon banking family, has given the pro-Trump super PAC known as MAGA Inc at least $16.5 million since 2022.",2024-04-26,156.300003,158.550003,156.050003,157.100006,157.100006,15112705.0,0.0258,0.7003
