Bank,Title,Description,Published At
PNB,"Q3 results today: Adani Power, Tata Tech, Vedanta to PNB - 82 firms to declare Q3 results 2024 on Thursday","Q3 results today: A total of 82 listed companies including Tata Technologies, Vedanta, Adani Power, SBI Life Insurance, and Punjab National Bank, are set to unveil their Q3FY24 results on January 25",2024-01-26T18:30:00Z
PNB,"Q3 Earnings Results: JSW Steel, PNB, ACC report multifold jump in net profit","Q3 Earnings India Results: This comes after banking and IT shares tanked on Indian equity markets at the backdrop of Tech Mahindra, which saw consolidated profits decline by 61 per cent to Rs 510.4 crores.",2024-01-25T12:37:49Z
PNB,"PNB clocks 3-fold jump in net profit at ₹2,223 crore for Q3","Punjab National Bank (PNB) on Thursday announced an over three-fold jump in its profit to Rs 2,223 crore for the October-December quarter of the current financial",2024-01-25T11:06:00Z
PNB,PNB share price jumps ahead of Q3 results today. Buy or sell?,"PNB share price today opened upside and went on to touch an intraday high of ₹103.70 apiece on NSE, which is just ₹3 away from its existing 52-week high of ₹106.70 per share",2024-01-24T18:30:00Z
PNB,"Banks hike FD rates in India: PNB, Federal Bank among 7 banks that have revised fixed deposit interest rates this month","Several banks in India have hiked or revised interest rates on fixed deposits in January 2024, including Punjab National Bank (PNB), Bank of Baroda, Union Bank of India, Kotak Mahindra Bank, and Federal Bank",2024-01-22T18:30:00Z
PNB,Bank FD rate hike: Second time in a month PNB raises fixed deposit rates: Check latest interest rates,"Punjab National Bank (PNB) has increased fixed deposit (FD) interest rates for the second time this month, raising rates by 80 basis points on select term deposits",2024-01-12T18:30:00Z
PNB,"PNB raises FD rate again: These are the fixed deposit rates offered by 5 major banks including HDFC Bank, SBI","PNB raised the interest rate from 6.25 percent to 7.05 percent on deposits of 300 days with effect from Jan 8, 2024. We showcase the latest FD rates of major banks here.",2024-01-10T18:30:00Z
PNB,"PNB hikes fixed deposit rates. How they compare with SBI, Bank of Baroda. Which bank is offering better FD returns?","Punjab National Bank has revised fixed deposit interest rates on amounts below ₹2 crore, with hikes of up to 50 basis points on certain tenures.",2024-01-05T18:30:00Z
PNB,"Kotak increases target price of SBI; downgrades Canara, Union and PNB - here’s why",The brokerage firm has also named SBI as its most preferred stock in the PSU sector.,2024-01-04T18:30:00Z
PNB,"Stocks to Watch: YES Bank, PNB, DMart, Adani Ent, LIC, Hero MotoCorp, Maruti, and Others","Stocks to watch: Shares of firms like YES Bank, PNB, DMart, Adani Ent, LIC, Hero MotoCorp, Maruti, and others will be in focus on Wednesday's trade.",2024-01-03T03:21:09Z
PNB,"Stocks to Watch: PNB, Tata Consumer, HUL, Adani Ent, RailTel, SpiceJet, and Others","Stocks to watch: Shares of firms like PNB, Tata Consumer, HUL, Adani Ent, RailTel, SpiceJet, and others will be in focus on Friday's trade.",2023-12-29T03:27:16Z
PNB,"PNB share price hits 52-week high after ₹7,500 crore fundraise approval. Experts see more upside","PNB share price has made strong base at ₹88 to ₹90 levels, say stock market experts",2023-12-28T18:30:00Z
PNB,Axis Bank vs Punjab National Bank: Which banking stock should you choose for long term?,"Banking stocks are in focus after Nifty Bank hit a record high in trade today (December 15) on the back of overall positive market sentiment. Let's analyse between Axis Bank and Punjab National Bank (PNB), which one has better long-term investment opportunities.",2023-12-17T18:30:00Z
PNB,PNB market cap surpasses ₹1 lakh crore; third PSU bank to achieve feat,"Year to date, PNB has seen a remarkable ascent, surging from ₹56.80 apiece to ₹90.50, marking an impressive gain of 59.33%. This catapulted the bank's market capitalization beyond the ₹one lakh crore milestone in today's trade, making it the third PSU bank to achieve this significant feat.",2023-12-14T18:30:00Z
PNB,PNB share price hits 52-week high. Experts see more upside,"PNB share price may go up to ₹87 apiece levels in near term, say stock market experts",2023-12-03T18:30:00Z
PNB,Day trading guide for stock market today: Six stocks to buy or sell on Monday - 4th December,"Day trading stocks: Market experts have recommended six stocks to buy today — PNB, Tata Power, Kotak Mahindra Bank, ICICI Bank, Craftsman Automation and Asian Paints",2023-12-03T18:30:00Z
PNB,"Banking Union to go on strike from December 4 against job outsourcing: AIBEA General Secretary, C H Venkatachalam","The All India Bank Employee Association has called for a strike by bank employees starting Dec 4, demanding an end to outsourcing. Banks affected include SBI, PNB, Punjab & Sind Bank, Bank of Baroda, Bank of India, Canara Bank, Central Bank of India, Union Bank of India, and Bank of Maharashtra.",2023-11-23T18:30:00Z
PNB,Day trading guide for stock market today: Six stocks to buy or sell on Thursday - 16th November,"Day trading stocks: Market experts have recommended six stocks to buy today — TCS, Tata Motors, HDFC Life, PNB Housing Finance, SP Apparels, MRPL",2023-11-15T18:30:00Z
PNB,PNB Vs HDFC Bank Vs SBI: Check Detailed FD Interest Rate Comparison,"HDFC Bank is offering up to 7.75 per cent interest rates on FD, depending upon deposit tenure and depositor’s age; PNB is offering FD rates up to 7.75 per cent, SBI is giving up to 7.50 per cent a year",2023-11-12T06:36:26Z
PNB,"PNB scam: Court orders separate trial against Nirav Modi, four others","A special court, while ordering on Thursday that the trial be separated, said that although the extradition proceedings against Nirav is going on in the UK, 'nobody knows how much time it will take’.",2023-11-09T18:05:59Z
PNB,"Court Separates Trial of 2 Accused in PNB Scam, Says 'Nobody Knows How Long Nirav Modi's Extradition Would Take'","Gokulnath Shetty, a retired PNB officer, and Hemant Bhatt, an authorised signatory of Modi's companies, have been in judicial custody since 2018 and their bail pleas have been rejected, the court said",2023-11-09T17:02:48Z
PNB,SBI Vs PNB Vs ICICI Bank: Check Detailed Comparison of Latest FD Interest Rates,"SBI Vs PNB Vs ICICI Bank FD Interest Rates: ICICI Bank is offering up to 7.60 per cent annual interest rates on FD, SBI is offering FD rates up to 7.50 per cent and PNB is giving up to 7.75 per cent a year",2023-11-04T08:40:08Z
PNB,"RBI Imposes Penalties On PNB, Federal Bank, Mercedes-Benz Fin Services, KFL; Check Details","In all cases, the RBI says penalties are based on deficiencies in regulatory compliance and are not intended to pronounce upon the validity of any transaction or agreement entered into by the entities with their customers",2023-11-03T13:28:24Z
