Bank,Title,Description,Published At
BANDHAN,"Stock market today: Zee, Ashok Leyland, Bandhan Bank, Biocon, SAIL among 11 stocks under F&O ban list today","Aditya Birla Fashion, Ashok Leyland, Bandhan Bank, Biocon, Canara Bank, Hindustan Copper, India Cements, Indus Towers, National Aluminium, SAIL, and ZEEL are the 11 stocks that are part of the F&O ban list by the stock market exchange for Feb 20",2024-02-19T18:30:00Z
BANDHAN,"Stock market today: Bandhan Bank, Canara Bank, Delta Corp among 12 stocks under F&O ban list today","Aditya Birla Fashion, Ashok Leyland, Balrampur Chini Mills, Bandhan Bank, Canara Bank, Delta Corp, Hindustan Copper, India Cements, Indus Towers, National Aluminium, SAIL, and ZEEL are the 12 stocks that are part of the F&O ban list by the stock market exchange for Feb 19",2024-02-19T18:30:00Z
BANDHAN,"Stock market today: Ashok Leyland, Canara Bank, Delta Corp among 12 stocks under F&O ban list today","Aditya Birla Fashion, Ashok Leyland, Balrampur Chini Mills, Bandhan Bank, Biocon, Canara Bank, Delta Corp, Hindustan Copper, India Cements, Indus Towers, SAIL, and ZEEL are the 12 stocks that are part of the F&O ban list by the stock market exchange for Feb 16",2024-02-17T18:30:00Z
BANDHAN,"Raksha Bandhan 2024: Know the date, timings, history, and significance",Raksha Bandhan 2024 Date and Time: Rakhi 2024 is a beautiful Hindu festival that celebrates the cherished bond between brothers and sisters. Here's everything you need to know about Rakhi 2024.,2024-02-16T05:25:01Z
BANDHAN,"Stock market today: Aurobindo Pharma, Bandhan Bank, Biocon, among 13 stocks under F&O ban list today","Aditya Birla Fashion and Retail, Ashok Leyland, Aurobindo Pharma, Balrampur Chini Mills, Bandhan Bank, Biocon, Delta Corp, India Cements, Indus Towers, National Aluminium, PNB, SAIL, and ZEEL are the 13 stocks that are part of the F&O ban list by the stock market exchange for Feb 14",2024-02-13T18:30:00Z
BANDHAN,"EY conducting forensic audit of Bandhan Bank loans worth ₹23,000 crore","The audit is being conducted at the behest of the National Credit Guarantee Trustee Company, the common trustee company that operates and manages the government’s various credit guarantee trust funds.",2024-02-12T18:30:00Z
BANDHAN,"Stock market today: Ashok Leyland, Bandhan Bank, PNB, ZEEL, among 13 stocks under F&O ban list today","Aditya Birla Fashion and Retail, Ashok Leyland, Aurobindo Pharma, Balrampur Chini Mills, Bandhan Bank, Biocon, Delta Corp, Hindustan Copper, India Cements, Indus Towers, PNB, SAIL, and ZEEL are the 13 stocks that are part of the F&O ban list by the stock market exchange for Feb 13.",2024-02-12T18:30:00Z
BANDHAN,"Stocks to Watch: Hero Motocorp, ONGC, MCX, Pfizer, DOMS Industries, Bandhan Bank","Here are a few stocks likely to be in focus on Mondya, February 12:",2024-02-11T18:30:00Z
BANDHAN,Bhumi Pednekar on Akshay Kumar reading his dialogues by cue cards: 'I asked him why he does this and he said…',The actress has worked with Akshay Kumar in two films- ‘Toilet Ek Prem Katha’ and ‘Raksha Bandhan’,2024-02-10T01:00:55Z
BANDHAN,Experts cautiously optimistic on RBI monetary policy,"Experts are cautiously optimistic about the Reserve Bank of Indias decision to maintain the REPO rates unchanged at 6.5 per cent for the sixth consecutive time.Siddhartha Sanyal, Chief Economist and Head of Research at Bandhan Bank, provided insights into the potential future trajectory of monetary policy.",2024-02-08T11:21:43Z
BANDHAN,Tripura BJP launches Shakti Bandhan campaign on Modi govt’s welfare schemes for women,State chief Rajib Bhattacharya says it was undertaken as per national BJP president JP Nadda’s instructions.,2024-01-24T15:45:57Z
BANDHAN,"Stock market today: IEX, Metropolis, SAIL, 10 other shares placed under F&O ban list","Aditya Birla Fashion, Ashok Leyland, Bandhan Bank, Chambal Fertilisers, Delta Corp, Hindustan Copper, National Aluminium, Polycab, PVR INOX, and ZEEL are among stocks that are a part of the F&O ban list.",2024-01-17T18:30:00Z
BANDHAN,"Stock market today: Aditya Birla Fashion, Ashok Leyland, Biocon, 12 other shares placed under F&O ban list","Bandhan Bank, Chambal Fertilisers, Delta Corp, Hindustan Copper, India Cements, Indus Towers, Metropolis Healthcare, National Aluminium, Piramal Enterprises, Polycab, PVR INOX, and ZEEL are the other 12 stocks that are a part of the F&O ban list",2024-01-16T18:30:00Z
BANDHAN,"Stock market today: Biocon, India Cements, Piramal Enterprises, 12 other shares placed under F&O ban list today","Bandhan Bank, BHEL, Chambal Fertilisers, Delta Corp, Escorts, Hindustan Copper, Indus Towers, Metropolis Healthcare, Polycab, PVR INOX, SAIL, and ZEEL are the other 12 stocks that are a part of the F&O ban list",2024-01-15T18:30:00Z
BANDHAN,"Stock market today: Metropolis Healthcare, Bandhan Bank, Escorts, 12 other shares placed under F&O ban list today","BHEL, Chambal Fertilisers, Delta Corp, Hindustan Copper, India Cements, Indus Towers, National Aluminium, Piramal Enterprises, Polycab, PVR INOX, SAIL, and ZEEL are the other 12 stocks that are a part of the F&O ban list",2024-01-14T18:30:00Z
BANDHAN,"Stocks to Watch: TCS, Infosys, M&M Ultratech Cement, LIC, HG Infra","Bandhan Bank, BHEL, Delta Corp, Escorts, Hindustan Copper, India Cements, Indus Towers, National Aluminium Company, Piramal Enterprises Limited, Polycab, PVR INOX, SAIL, and ZEEL are the stocks that are under F&O ban today",2024-01-11T18:30:00Z
BANDHAN,"Stock market today: BHEL, Delta Corp, Polycab, ten other shares placed under F&O ban list today","Bandhan Bank, Escorts, Hindustan Copper, India Cements, Indus Towers, National Aluminium, Piramal Enterprises, PVR INOX, SAIL, and ZEEL are the other 10 stocks that are a part of the F&O ban list",2024-01-11T18:30:00Z
BANDHAN,"Stock market today: Indus Towers, PVR INOX, SAIL, 10 other shares placed under F&O ban list","Balrampur Chini Mills, Bandhan Bank, Chambal Fertilisers and Chemicals, Escorts, Hindustan Copper, Indian Energy Exchange, India Cements, National Aluminium, Piramal Enterprises, and ZEEL are the other 10 stocks that are a part of the F&O ban list",2024-01-10T18:30:00Z
BANDHAN,"Stocks to Watch: TCS, Infosys, Spicejet, Nuvama Wealth, Polycab, Kalyani Steels","Balrampur Chini Mills, Bandhan Bank, Chambal Fertilisers, Escorts, Hindustan Copper, Indian Energy Exchange, India Cements, Indus Towers, Nalco, Piramal Enterprises, PVR INOX, SAIL, and ZEEL are part of the F&O ban for Thursday",2024-01-10T18:30:00Z
BANDHAN,"Stock market today: Delta Corp, IEX, Bandhan Bank, 9 other shares placed under F&O ban list","Balrampur Chini Mills, Bandhan Bank, Delta Corp, Escorts, GNFC, Hindustan Copper, National Aluminium Company, Piramal Enterprises and SAIL are the other 9 stocks that are a part of the F&O ban list.",2024-01-09T18:30:00Z
BANDHAN,"Stocks to Watch: M&M, Lupin, Delta Corp, PFC, Steel Strips Wheels, KIOCL","Balrampur Chini Mills, Bandhan Bank, Chambal Fertilisers, Delta Corp, Escorts, GNFC, Hindustan Copper, Indian Energy Exchange, India Cements, Nalco, Piramal Enterprises, and SAIL are the stocks that are under F&O ban today.",2024-01-09T18:30:00Z
BANDHAN,NFO Alert: Bandhan Mutual Fund launches Bandhan Multi Asset Allocation Fund; all you need to know,"Bandhan Mutual Fund announced the launch of the Bandhan Multi Asset Allocation Fund. The scheme opened for public subscription on January 10, 2024, and will close on January 24, 2024.",2024-01-09T18:30:00Z
BANDHAN,"Stock market today: Bandhan Bank, Escorts, Piramal Enterprises, 10 other shares placed under F&O ban list","Balrampur Chini Mills, Chambal Fertilisers, Delta Corp, GNFC, Hindustan Copper, Indian Energy Exchange, India Cements, National Aluminium, SAIL, and ZEEL are the other 10 stocks that are a part of the F&O ban list",2024-01-08T18:30:00Z
BANDHAN,"Stocks to Watch: Bajaj Auto, Aurobindo Pharma, Tata Motors, Cipla, BEML","Balrampur Chini Mills, Bandhan Bank, Chambal Fertilisers, Delta Corp, Escorts, GNFC, Hindustan Copper, Indian Energy Exchange, India Cements, Nalco, Piramal Enterprises, SAIL, and ZEEL are part of the F&O ban for Tuesday",2024-01-08T18:30:00Z
BANDHAN,Bandhan Bank shares drop 10.6% in two sessions; what should you do?,"Bandhan Bank's shares declined by 7.40% in today's trading session, resulting in a cumulative loss of 10.65% over two days. Analysts attribute this fall to profit booking.",2024-01-07T18:30:00Z
BANDHAN,Dabholkar murder case | Sisters of accused: ‘Celebrated Rakhee at home on day of murder’,"“Dabholkar was murdered on Raksha Bandhan day. Kalaskar's sister is married and lives in Nashik. She said she had come to her parents' home in Aurangabad on that day and celebrated Rakhee with her brother Sharad Kalaskar,” said Ichalkarnjikar.",2024-01-05T20:48:07Z
BANDHAN,"SBI, Dabur, HDFC Bank among 8 high conviction picks of Centrum Broking","Stock to Buy- State Bank of India (SBI) , Dabur , Life Insurance Corporation of India, HDFC Life, Bandhan Bank, Piramal Enterprises (PEL), HDFC Bank, SBI Cards are amongst 8 high conviction picks of Centrum Broking.",2024-01-02T18:30:00Z
BANDHAN,Bandhan Bank to offload soured home loans worth ₹775.6 cr,"The bank's pool of soured housing finance loans comprised 8,529 accounts that it had acquired from the estwhile Gruh Finance in 2019",2023-12-20T18:30:00Z
BANDHAN,RBI authorises Bandhan Bank to disburse pensions to railway employees. Details here,The Bank will soon be integrating with the Ministry of Railways to operationalise the pension disbursement process,2023-12-13T18:30:00Z
BANDHAN,Buy or sell: Vaishali Parekh recommends three stocks to buy today - November 30,"Buy or sell stocks: Vaishali Parekh has recommended three stocks to buy today — Can Fin Homes, Engineers India, Bandhan Bank",2023-11-29T18:30:00Z
BANDHAN,"Stocks to Watch: Bajaj Auto, Wipro, ITC, RIL, Dabur, IndusInd, Bandhan Bank, and Others","Stocks to watch: Shares of firms like Bajaj Auto, Wipro, ITC, RIL, Dabur, IndusInd, Bandhan Bank, and others will be in focus on Thursday's trade.",2023-10-19T03:15:59Z
BANDHAN,"Stocks to Watch: RIL, Airtel, Bajaj Finance, LIC, IDFC First, Maruti Suzuki","Wipro, LTIMindtree, Bajaj Auto, IndusInd Bank, Polycab, ICICI Lombard, Bandhan Bank, UTI AMC, and Titagarh Rail Systems will be among the stocks to watch on Wednesday as they will be declaring their quarterly earnings report",2023-10-17T18:30:00Z
BANDHAN,Madhya Pradesh Govt Reserves 35% Quota for Women in Govt Jobs,"MP Chief Minister Shivraj Chouhan had announced during Rakhshi Bandhan this year, that women will get 35 per cent reservation in all direct recruitment for government jobs in the state",2023-10-05T03:12:39Z
